"","pid","qa001b","gender","dispatch","qg12","qg10","qg1001","qg901","qg702","qn4003","qg401","qg406","qg15","qn10025","qn6011","qn6014","qn6018","qea0","qp605","qu201","qu202","qu802","qu702","w01","kwa2_b_1","qn203","qn4001","qn201_b_1","qn202"
"3869",620873103,NA,0,"Contract",66000,1,500,350,NA,1,4,4,78,5,8,7,9,2,"城镇治疗",1,1,5,1,7,1,5,NA,0,2
"3870",620878104,NA,0,"Contract",46900,5,NA,NA,2000,5,4,4,79,6,10,10,10,2,"新型农村",1,1,3,1,4,NA,5,5,0,1
"3871",620879101,NA,1,"Contract",61200,1,200,800,3000,5,4,4,79,3,9,6,9,2,"城镇治疗",1,5,3,1,4,NA,5,5,0,7
"3872",620880103,NA,1,"Contract",75000,1,NA,NA,NA,5,4,4,78,6,8,8,8,2,"城镇居民",1,1,4,2,6,NA,5,NA,2,5
"3873",620880104,NA,0,"Contract",60000,5,NA,750,NA,5,4,4,2,5,8,6,6,2,"城镇治疗",1,1,5,2,7,NA,5,NA,7,7
"3874",620881105,NA,1,"Contract",84400,1,NA,600,1000,5,4,4,78,2,10,10,10,2,"城镇治疗",1,1,5,1,5,NA,5,5,2,7
"3875",620883104,NA,0,"Contract",30000,1,54,208,NA,5,4,4,79,3,10,10,10,1,"城镇治疗",1,1,5,1,6,NA,5,5,7,7
"3876",620887104,NA,1,"Contract",50000,1,345,288,NA,5,2,2,2,4,6,7,10,1,"城镇治疗",1,1,4,1,7,NA,5,NA,3,7
"3877",620890102,NA,1,"Contract",26400,5,NA,NA,NA,5,2,4,79,3,3,6,5,2,"新型农村",5,5,1,NA,NA,NA,NA,5,0,NA
"3878",620892103,NA,1,"Contract",50000,5,NA,NA,1500,5,4,4,79,8,10,7,8,2,"新型农村",1,1,4,2,6,NA,5,5,7,7
"3879",620892551,NA,0,"Contract",44000,5,NA,NA,5000,5,4,4,3,6,2,6,2,2,"新型农村",1,1,5,3,6,NA,5,5,2,7
"3880",620896601,NA,1,"Contract",6000,5,NA,NA,NA,5,2,4,78,4,6,2,6,2,"新型农村",1,1,4,NA,4,NA,5,5,0,2
"3881",620897103,NA,1,"Contract",30000,5,NA,NA,NA,5,4,4,79,8,9,8,3,2,"新型农村",1,5,5,7,4,NA,5,5,3,7
"3882",620908104,NA,0,"Contract",7500,5,NA,NA,NA,5,4,4,78,5,10,9,9,2,"一无所有",1,1,4,1,6,NA,5,5,0,5
"3883",620911107,NA,0,"Contract",40000,1,800,NA,NA,5,4,4,78,8,6,10,5,1,"城镇治疗",1,1,5,1,6,4,5,NA,7,7
"3884",620918104,NA,1,"Contract",50000,5,NA,NA,NA,5,2,2,79,2,10,10,10,2,"新型农村",1,5,3,7,4,NA,5,5,0,7
"3885",620929105,NA,1,"Contract",14000,1,440,420,300,5,4,4,78,8,5,8,6,1,"城镇治疗",1,1,4,1,7,1,5,1,5,7
"3886",620942103,NA,1,"Contract",36000,5,NA,NA,NA,5,4,4,78,5,6,8,3,2,"新型农村",1,5,2,7,NA,NA,5,NA,3,7
"3887",620942501,NA,0,"Dispatch",18000,5,NA,200,NA,5,4,4,78,5,10,10,10,2,"新型农村",1,5,3,NA,3,NA,5,5,0,0
"3888",620950103,NA,0,"Contract",50000,5,NA,NA,2000,5,5,5,78,7,5,7,7,2,"新型农村",1,5,4,3,5,NA,5,5,0,7
"3889",620950104,NA,1,"Contract",40800,5,NA,NA,NA,5,2,2,78,5,6,9,8,1,"新型农村",1,1,5,1,7,NA,5,NA,0,7
"3890",620951101,NA,1,"Contract",40000,1,400,300,NA,5,1,4,78,5,8,7,4,2,"城镇治疗",1,1,4,1,7,NA,5,NA,2,3
"3891",620964106,NA,1,"Contract",50000,5,NA,100,NA,5,4,4,78,4,3,5,3,1,"新型农村",1,5,4,1,6,4,5,5,0,0
"3892",620967103,NA,0,"Contract",50000,1,190,220,NA,5,4,4,78,9,7,7,7,2,"补充医疗",1,5,4,1,4,NA,5,5,0,7
"3893",620974103,NA,1,"Dispatch",60000,5,NA,500,NA,5,3,5,79,3,10,10,10,2,"新型农村",5,5,5,NA,4,NA,NA,5,0,NA
"3894",620977103,NA,1,"Contract",25000,5,NA,NA,NA,5,4,4,2,6,5,5,5,1,"一无所有",1,5,3,1,4,NA,5,5,0,0
"3895",620978105,NA,1,"Contract",30000,1,150,290,NA,1,2,2,78,5,5,6,5,2,"城镇治疗",1,1,3,1,4,NA,5,NA,7,7
"3896",620982105,NA,1,"Contract",50000,1,600,600,NA,5,2,2,78,4,7,7,6,2,"城镇治疗",1,1,4,1,7,2,5,NA,1,7
"3897",620982108,NA,1,"Contract",66000,1,600,800,NA,5,4,4,2,7,5,6,9,1,"城镇治疗",1,1,5,1,7,NA,5,NA,0,5
"3898",620982501,NA,0,"Contract",65900,1,500,600,NA,5,4,4,78,7,2,7,8,2,"城镇治疗",1,1,5,1,7,NA,5,5,0,1
"3899",620986103,NA,1,"Contract",5200,5,NA,NA,NA,1,2,3,79,0,10,5,5,2,"城镇治疗",1,1,5,7,NA,NA,5,NA,0,7
"3900",620986104,NA,0,"Contract",24000,5,NA,NA,NA,5,4,4,78,5,5,8,6,2,"一无所有",5,5,5,NA,NA,NA,NA,5,2,NA
"3901",620987103,NA,1,"Contract",30000,1,0,0,500,5,4,5,78,5,5,10,5,1,"城镇治疗",1,1,5,1,5,NA,1,5,0,5
"3902",620988103,NA,0,"Contract",40000,5,NA,120,NA,5,3,4,2,7,5,7,6,2,"城镇居民",1,5,4,7,6,NA,5,5,3,4
"3903",620989105,NA,0,"Dispatch",4500,5,NA,NA,NA,5,4,4,78,8,8,4,5,1,"新型农村",1,5,5,1,6,NA,5,5,0,3
"3904",620995103,NA,0,"Dispatch",9000,5,NA,NA,100,5,4,4,78,7,7,8,3,1,"城镇治疗",1,1,4,1,7,4,5,5,0,7
"3905",620998103,NA,0,"Contract",12000,5,NA,NA,NA,5,2,2,78,4,2,6,5,2,"新型农村",1,5,3,7,NA,NA,5,NA,7,3
"3906",620999101,NA,1,"Dispatch",14000,5,NA,NA,NA,5,3,4,79,8,6,7,2,2,"新型农村",1,5,3,7,NA,NA,5,5,0,7
"3907",620999105,NA,1,"Contract",120000,1,1250,2500,2500,1,4,4,78,7,7,7,8,1,"城镇治疗",1,1,4,1,8,NA,5,5,0,7
"3908",621000103,NA,1,"Contract",40000,5,NA,295,NA,1,2,2,78,3,9,9,8,1,"城镇治疗",1,1,4,1,6,NA,5,5,0,7
"3909",621000104,NA,1,"Contract",50000,1,NA,200,300,5,4,4,79,5,6,5,6,1,"城镇治疗",1,5,4,7,3,NA,5,5,0,2
"3910",621001101,NA,0,"Contract",20000,5,NA,NA,NA,5,4,4,78,5,5,8,5,1,"新型农村",1,5,5,3,4,NA,1,5,2,2
"3911",621003103,NA,1,"Contract",50000,5,NA,67,NA,5,4,5,78,5,8,8,10,2,"城镇治疗",1,1,5,1,5,NA,5,5,2,7
"3912",621007104,NA,1,"Contract",5400,1,200,500,NA,5,4,4,78,5,8,6,7,1,"城镇治疗",1,1,5,1,7,1,1,NA,2,7
"3913",621008103,NA,1,"Contract",90000,1,1800,NA,NA,1,2,4,3,5,6,6,7,1,"公费治疗",1,1,4,1,6,77,5,NA,3,7
"3914",621049101,NA,1,"Contract",41000,1,550,100,NA,5,3,3,3,4,7,6,6,2,"城镇治疗",1,1,4,1,7,NA,1,NA,3,7
"3915",621050101,NA,1,"Contract",20000,5,NA,50,NA,5,4,4,79,6,6,6,7,2,"新型农村",1,5,3,7,4,NA,5,5,0,6
"3916",621053431,NA,0,"Contract",36000,1,600,530,NA,1,4,4,78,5,5,8,7,2,"城镇居民",1,1,3,1,7,NA,5,NA,2,3
"3917",621055103,NA,1,"Contract",36000,1,600,560,NA,5,3,3,78,5,4,8,6,2,"城镇居民",1,1,4,1,7,NA,5,NA,3,3
"3918",621055551,NA,0,"Contract",35000,1,600,560,NA,5,3,3,78,6,8,8,7,2,"补充医疗",1,1,4,1,7,NA,5,5,3,4
"3919",621059101,NA,1,"Dispatch",15000,5,NA,NA,NA,5,3,3,1,4,5,7,6,2,"新型农村",1,1,3,1,NA,NA,5,5,3,2
"3920",621060103,NA,0,"Contract",36000,5,NA,NA,NA,5,4,4,78,8,6,7,7,1,"新型农村",1,5,5,1,7,NA,5,5,1,7
"3921",621077103,NA,1,"Contract",30000,5,NA,NA,NA,5,5,5,78,5,8,5,5,2,"新型农村",1,5,5,7,NA,NA,5,5,2,4
"3922",621081103,NA,1,"Contract",55000,5,NA,240,NA,5,4,4,78,6,9,7,6,2,"城镇治疗",1,5,5,1,4,1,5,5,0,7
"3923",621081501,NA,0,"Dispatch",35000,5,NA,NA,NA,5,4,4,78,4,9,8,8,2,"新型农村",1,5,5,7,4,NA,5,5,4,2
"3924",621084104,NA,1,"Contract",55000,1,690,NA,NA,1,3,3,2,7,8,8,6,1,"城镇治疗",1,1,5,1,7,NA,5,5,0,7
"3925",621085103,NA,1,"Contract",19000,5,NA,NA,NA,5,4,4,78,9,5,8,8,1,"新型农村",1,5,3,7,6,77,5,5,3,7
"3926",621097104,NA,0,"Contract",20000,5,NA,330,130,5,2,1,78,4,10,9,9,1,"新型农村",1,5,3,4,4,NA,5,5,2,7
"3927",621099103,NA,1,"Dispatch",12000,5,NA,NA,NA,5,5,5,79,1,10,2,10,1,"一无所有",1,1,1,7,4,NA,5,5,2,2
"3928",621100105,NA,1,"Dispatch",120000,5,NA,400,1500,5,4,3,2,0,0,0,0,1,"公费治疗",1,1,5,1,7,NA,5,5,1,2
"3929",621104103,NA,1,"Contract",10000,5,NA,NA,NA,5,4,4,78,1,8,8,8,1,"新型农村",5,5,2,NA,6,NA,NA,5,1,NA
"3930",621110103,NA,1,"Contract",30000,5,NA,NA,NA,5,5,5,79,5,5,4,5,2,"新型农村",5,5,1,NA,4,NA,NA,5,0,NA
"3931",621134101,NA,1,"Contract",6000,5,NA,30,NA,5,4,4,79,5,10,10,6,2,"一无所有",5,5,1,NA,NA,NA,NA,NA,7,NA
"3932",621151103,NA,1,"Contract",40000,1,138,630,NA,5,4,4,79,10,5,10,10,2,"城镇治疗",1,1,5,1,6,NA,5,5,0,7
"3933",621151104,NA,1,"Dispatch",15000,1,100,200,NA,5,1,3,78,5,7,5,6,2,"城镇治疗",1,1,5,3,6,NA,5,5,0,7
"3934",621151106,NA,0,"Contract",26000,5,NA,200,NA,1,4,4,78,4,9,9,4,2,"城镇治疗",1,1,5,5,6,NA,5,5,0,7
"3935",621163105,NA,1,"Contract",35000,5,NA,NA,NA,5,2,3,79,8,10,8,10,2,"城镇治疗",1,1,4,1,6,NA,5,5,0,7
"3936",621165105,NA,1,"Dispatch",20000,5,NA,NA,NA,5,4,5,79,5,10,10,10,2,"一无所有",5,5,1,NA,NA,NA,NA,5,7,NA
"3937",621177103,NA,1,"Dispatch",20000,5,NA,300,NA,5,4,4,78,5,9,8,7,1,"城镇居民",1,5,4,7,6,NA,1,5,0,7
"3938",621178103,NA,1,"Contract",26400,1,NA,400,NA,5,3,3,78,3,8,6,7,1,"城镇治疗",1,1,5,1,5,NA,5,5,0,7
"3939",621178104,NA,1,"Contract",70000,1,304,280,300,5,4,4,1,1,10,5,5,1,"城镇治疗",5,5,5,NA,5,NA,NA,5,1,NA
"3940",621182103,NA,0,"Contract",17500,5,NA,NA,NA,5,4,4,78,2,6,10,10,1,"新型农村",1,5,5,4,5,NA,5,5,0,0
"3941",621205531,NA,1,"Dispatch",60000,5,NA,NA,NA,5,4,4,79,10,2,4,6,2,"新型农村",5,5,1,NA,4,NA,NA,5,4,NA
"3942",621272103,NA,1,"Contract",35000,1,260,500,NA,1,2,4,78,5,4,7,4,1,"城镇治疗",5,1,3,1,7,NA,5,5,0,3
"3943",621272104,NA,0,"Contract",50000,1,400,NA,NA,5,4,4,78,5,8,6,8,1,"公费治疗",1,1,3,2,6,77,5,5,1,2
"3944",621275104,NA,0,"Dispatch",30000,5,NA,300,NA,5,2,4,78,6,4,8,4,1,"补充医疗",1,1,4,4,7,4,5,NA,0,7
"3945",621279101,NA,1,"Contract",45000,1,300,800,NA,1,2,4,1,5,5,4,5,2,"城镇治疗",5,5,5,NA,6,NA,NA,NA,3,NA
"3946",621279106,NA,1,"Contract",65000,5,NA,40,NA,5,4,5,2,4,10,8,8,2,"新型农村",1,5,4,1,5,NA,5,5,3,7
"3947",621281104,NA,0,"Dispatch",45000,1,400,1500,NA,5,4,4,78,5,7,6,6,2,"城镇治疗",1,1,5,1,7,NA,5,NA,7,7
"3948",621286101,NA,0,"Dispatch",20000,5,NA,NA,NA,5,5,4,79,7,10,10,8,2,"新型农村",1,5,5,1,NA,NA,5,5,2,7
"3949",621287104,NA,0,"Dispatch",35000,1,120,450,200,5,4,4,78,4,8,5,5,1,"新型农村",1,1,4,1,5,NA,5,5,0,0
"3950",621290104,NA,1,"Dispatch",60000,1,168,300,1000,5,4,4,2,5,10,10,5,2,"城镇治疗",1,5,5,3,6,NA,5,5,0,7
"3951",621291104,NA,1,"Contract",6000,1,300,500,NA,5,4,4,78,6,6,6,5,1,"城镇治疗",1,5,4,7,7,77,5,5,3,3
"3952",621295103,NA,1,"Contract",40000,5,NA,NA,NA,5,3,3,79,1,5,10,7,1,"新型农村",1,5,5,7,4,NA,5,5,0,1
"3953",621296103,NA,1,"Dispatch",NA,NA,NA,NA,NA,5,4,4,78,8,10,10,10,2,"新型农村",1,1,5,1,5,NA,5,5,2,2
"3954",621296104,NA,0,"Contract",9000,5,NA,NA,NA,5,3,3,78,5,7,7,7,2,"新型农村",1,5,5,NA,4,NA,5,5,0,2
"3955",621301105,NA,1,"Contract",45000,1,350,500,NA,5,4,4,2,9,5,8,9,1,"城镇治疗",1,1,5,1,7,77,5,5,0,7
"3956",621310103,NA,1,"Dispatch",36000,1,230,350,NA,5,4,4,78,8,6,7,9,2,"城镇居民",1,5,4,2,NA,NA,5,NA,7,7
"3957",621311103,NA,1,"Dispatch",36000,1,110,350,NA,5,2,2,78,0,10,10,10,2,"新型农村",1,5,5,4,4,NA,5,5,0,2
"3958",621311501,NA,0,"Dispatch",30000,1,100,300,NA,5,4,3,78,0,8,3,8,2,"新型农村",5,5,5,NA,5,NA,NA,5,0,NA
"3959",621317103,NA,1,"Dispatch",42000,5,NA,0,NA,5,2,4,78,6,8,8,8,2,"新型农村",1,5,4,1,5,NA,5,5,0,7
"3960",621323104,NA,0,"Contract",30000,5,NA,NA,NA,5,4,4,1,3,10,6,7,2,"新型农村",1,5,5,1,NA,NA,5,5,0,7
"3961",621328101,NA,1,"Dispatch",50000,1,500,NA,NA,1,4,4,78,5,10,10,10,2,"城镇治疗",5,5,1,NA,NA,NA,NA,5,1,NA
"3962",621330103,NA,0,"Contract",50000,5,NA,NA,NA,5,3,4,78,6,5,4,6,2,"城镇居民",1,1,4,1,6,NA,5,5,1,1
"3963",621331101,NA,1,"Dispatch",37000,1,350,NA,NA,5,4,4,3,8,4,5,5,2,"城镇治疗",1,1,5,1,7,NA,5,NA,0,7
"3964",621331107,NA,0,"Dispatch",42000,1,350,NA,NA,5,3,3,78,5,7,6,5,2,"城镇治疗",1,1,4,1,7,NA,5,5,0,7
"3965",621335101,NA,1,"Contract",10000,5,NA,1000,NA,5,3,4,3,10,4,8,8,2,"新型农村",1,5,1,7,NA,NA,5,5,2,2
"3966",621335431,NA,1,"Contract",28000,5,NA,NA,NA,1,3,4,1,7,3,8,5,2,"城镇治疗",1,1,5,2,5,NA,5,5,0,7
"3967",621343104,NA,1,"Contract",30000,5,NA,NA,NA,5,2,4,78,9,5,7,6,1,"新型农村",1,5,4,1,6,NA,5,5,7,7
"3968",621349552,NA,0,"Contract",32000,5,NA,NA,500,5,4,4,78,5,5,8,8,2,"新型农村",1,5,4,7,5,NA,5,5,0,0
"3969",621362104,NA,1,"Contract",73000,1,620,NA,NA,5,4,4,3,6,10,8,8,2,"城镇治疗",1,1,5,1,6,77,5,NA,0,7
"3970",621363103,NA,0,"Contract",30000,1,NA,1000,NA,1,3,4,2,4,5,4,4,2,"公费治疗",1,1,3,1,7,NA,5,5,2,7
"3971",621376102,NA,1,"Contract",70000,1,500,1400,NA,1,4,4,78,3,10,6,8,2,"城镇治疗",1,1,5,1,NA,NA,5,NA,7,7
"3972",621387102,NA,1,"Dispatch",32400,5,NA,300,NA,5,3,3,79,5,9,7,7,2,"城镇治疗",1,5,4,7,4,NA,5,5,7,7
"3973",621387103,NA,0,"Contract",16000,5,NA,NA,NA,5,4,4,79,5,7,8,8,1,"城镇居民",1,1,4,2,6,2,5,5,0,3
"3974",621390103,NA,1,"Contract",110000,1,1300,1300,600,1,4,4,1,5,5,7,10,1,"公费治疗",1,1,5,1,7,4,5,5,0,7
"3975",621394103,NA,0,"Contract",72000,1,NA,NA,NA,5,2,2,78,3,8,7,6,2,"城镇治疗",1,1,4,1,7,NA,5,NA,0,7
"3976",621394104,NA,0,"Contract",45240,5,NA,500,NA,5,5,5,2,8,8,6,8,1,"公费治疗",1,5,5,1,6,NA,5,5,3,7
"3977",621417101,NA,0,"Contract",NA,NA,NA,NA,NA,5,2,2,78,0,10,10,10,4,"城镇居民",1,1,5,NA,NA,NA,5,5,0,7
"3978",621418104,NA,0,"Contract",48000,1,200,500,NA,1,4,4,78,5,9,10,9,2,"城镇治疗",1,1,3,2,7,NA,5,5,3,2
"3979",621420103,NA,1,"Contract",36000,1,200,700,NA,1,3,3,78,5,10,10,10,1,"公费治疗",1,1,3,7,6,NA,5,NA,0,7
"3980",621439101,NA,1,"Contract",34000,1,400,700,NA,5,4,4,78,5,6,8,8,2,"城镇治疗",1,1,5,1,NA,NA,5,5,4,4
"3981",621439102,NA,0,"Contract",NA,NA,NA,NA,NA,5,2,4,79,0,10,10,10,2,"城镇居民",1,1,4,NA,NA,NA,5,5,0,7
"3982",621452101,NA,0,"Contract",20000,1,140,500,NA,1,2,2,79,3,8,10,8,2,"城镇治疗",1,1,5,7,5,NA,5,5,0,7
"3983",621457102,NA,1,"Contract",NA,NA,NA,NA,NA,5,4,4,78,4,8,8,10,1,"一无所有",1,5,4,NA,7,77,1,NA,0,3
"3984",621467105,NA,1,"Dispatch",94300,1,250,500,NA,5,2,4,78,5,5,5,5,1,"补充医疗",1,5,3,4,7,77,5,5,0,2
"3985",621496106,NA,1,"Contract",50000,1,600,NA,NA,5,4,5,78,10,NA,5,5,2,"新型农村",1,1,5,1,5,NA,5,5,0,7
"3986",621496601,NA,0,"Contract",24000,5,NA,250,NA,5,4,4,79,5,8,10,10,2,"城镇居民",1,5,5,7,5,NA,5,5,0,1
"3987",621504431,NA,0,"Contract",15000,5,NA,NA,NA,5,2,4,79,5,10,10,10,2,"新型农村",1,5,4,2,5,NA,5,5,1,2
"3988",621510105,NA,0,"Contract",15000,1,NA,500,NA,5,4,5,78,4,5,5,5,1,"新型农村",1,1,4,1,4,1,5,5,0,0
"3989",621511103,NA,1,"Dispatch",50000,5,NA,400,NA,5,4,4,2,5,6,7,7,2,"新型农村",1,5,5,2,6,NA,5,5,0,7
"3990",621524101,NA,1,"Dispatch",36000,1,200,600,400,5,5,4,78,5,8,8,9,1,"城镇治疗",1,1,3,1,6,NA,5,5,0,3
"3991",621524105,NA,1,"Dispatch",10000,5,NA,NA,NA,5,2,3,79,5,3,6,6,1,NA,1,5,3,7,3,NA,5,5,1,3
"3992",621552103,NA,1,"Contract",18000,1,529,1200,NA,1,4,4,78,6,5,7,6,1,"城镇治疗",1,1,4,1,7,1,5,5,7,7
"3993",621563105,NA,1,"Dispatch",14000,1,0,283,NA,5,4,4,2,6,8,9,10,1,"新型农村",1,5,5,4,4,NA,5,5,2,1
"3994",621565103,NA,0,"Contract",NA,NA,NA,NA,NA,5,4,4,78,4,4,4,4,2,"新型农村",1,5,3,NA,4,4,5,5,0,0
"3995",621571103,NA,0,"Contract",50000,5,NA,100,NA,5,4,5,78,0,10,8,5,1,"新型农村",1,1,5,1,4,NA,5,5,0,4
"3996",621575103,NA,1,"Dispatch",40000,5,NA,360,NA,5,4,3,78,1,9,5,7,2,"一无所有",1,5,2,3,5,NA,5,5,7,3
"3997",621575431,NA,0,"Contract",50000,5,NA,NA,NA,5,5,4,78,10,10,10,10,2,"一无所有",5,5,5,NA,5,NA,NA,5,0,NA
"3998",621577101,NA,1,"Contract",43200,5,NA,250,NA,1,3,5,79,3,10,5,10,2,"新型农村",1,5,5,7,3,NA,5,5,NA,1
"3999",621583104,NA,1,"Contract",15000,5,NA,NA,NA,5,4,4,78,5,10,8,10,1,"新型农村",1,1,5,1,6,4,5,1,0,5
"4000",621588106,NA,1,"Dispatch",12000,5,NA,NA,NA,5,4,5,79,8,5,5,5,1,"新型农村",1,5,4,7,3,NA,5,5,2,6
"4001",621591103,NA,1,"Contract",2e+05,5,NA,0,10000,5,4,4,78,5,8,3,5,2,"城镇治疗",1,1,5,1,6,1,5,5,5,7
"4002",621594105,NA,1,"Contract",50000,5,NA,50,NA,5,2,2,79,1,9,7,7,2,"新型农村",1,1,5,3,3,NA,5,5,0,4
"4003",621594107,NA,1,"Contract",38400,5,NA,0,NA,5,4,4,78,7,10,7,10,2,"新型农村",1,5,5,5,5,NA,5,1,0,7
"4004",621594108,NA,0,"Contract",NA,NA,NA,NA,NA,5,4,4,78,1,5,5,5,2,"新型农村",1,1,5,NA,5,NA,5,5,7,3
"4005",621596103,NA,0,"Dispatch",50000,5,NA,200,NA,5,2,2,2,0,10,10,10,2,"新型农村",1,5,5,1,6,NA,5,5,0,2
"4006",621602105,NA,1,"Contract",13000,5,NA,NA,NA,5,4,4,79,8,5,10,5,2,"新型农村",1,5,5,1,6,NA,5,5,3,2
"4007",621609104,NA,0,"Contract",18000,5,NA,NA,NA,5,3,4,78,0,5,5,9,1,"城镇居民",1,1,4,3,6,1,5,NA,0,5
"4008",621612103,NA,1,"Contract",4200,5,NA,600,NA,5,4,4,2,8,9,9,9,2,"新型农村",1,1,5,1,7,NA,5,5,4,5
"4009",621614431,NA,0,"Contract",70000,5,NA,NA,2000,5,4,5,3,1,5,5,5,2,"新型农村",1,1,5,3,5,NA,1,5,0,7
"4010",621615105,NA,1,"Dispatch",80000,1,780,1000,NA,1,4,2,79,3,10,10,10,2,"城镇治疗",1,1,5,3,5,NA,5,NA,2,7
"4011",621617103,NA,1,"Contract",25000,5,NA,NA,NA,5,4,4,2,5,5,4,10,2,"新型农村",5,5,2,NA,0,NA,NA,5,0,NA
"4012",621617105,NA,1,"Contract",15000,5,NA,NA,1300,5,2,1,78,0,10,10,5,2,"新型农村",1,5,5,NA,4,NA,5,5,7,7
"4013",621617601,NA,0,"Contract",15000,5,NA,NA,1200,5,4,4,79,5,8,7,8,2,"新型农村",1,5,4,NA,6,NA,5,5,0,7
"4014",621619105,NA,1,"Contract",36000,5,NA,NA,NA,5,2,3,79,5,10,8,5,2,"新型农村",1,5,5,7,4,NA,5,5,0,7
"4015",621620101,NA,0,"Contract",60000,5,NA,NA,NA,5,4,4,78,2,9,8,9,2,"新型农村",1,1,4,1,5,NA,5,5,0,1
"4016",621620105,NA,0,"Dispatch",26000,NA,NA,NA,NA,5,5,5,NA,10,10,10,10,2,"新型农村",1,5,5,7,NA,NA,5,5,0,0
"4017",621627102,NA,1,"Contract",26160,5,NA,229,NA,1,2,3,79,7,8,8,10,2,"城镇居民",1,5,3,7,NA,NA,5,5,0,7
"4018",621627104,NA,0,"Contract",18000,5,NA,NA,NA,5,4,4,78,10,1,10,5,1,"城镇居民",1,5,5,NA,4,NA,5,5,0,3
"4019",621627105,NA,1,"Dispatch",34720,5,NA,290,NA,5,4,4,78,5,5,10,10,1,"城镇治疗",1,1,5,1,5,NA,5,5,7,7
"4020",621628101,NA,0,"Contract",NA,NA,NA,NA,NA,5,4,4,79,5,6,8,5,2,"城镇居民",5,5,1,NA,NA,NA,NA,5,2,NA
"4021",621628103,NA,0,"Contract",32400,5,NA,NA,NA,5,3,3,78,0,10,10,10,2,"新型农村",1,5,5,1,4,NA,5,5,1,7
"4022",621628105,NA,0,"Contract",27000,1,1,450,NA,5,2,2,78,6,4,7,5,1,"城镇治疗",1,5,4,7,6,NA,5,NA,0,2
"4023",621631104,NA,1,"Contract",45000,5,NA,NA,300,5,2,4,79,1,6,5,10,2,"新型农村",1,5,5,7,4,2,5,5,3,7
"4024",621633103,NA,1,"Contract",44000,5,NA,NA,NA,5,3,4,79,8,3,8,7,2,"城镇居民",5,5,4,NA,5,NA,NA,5,4,NA
"4025",621634601,NA,0,"Dispatch",12000,5,NA,310,NA,5,3,3,78,0,10,8,9,2,"城镇治疗",1,1,5,1,7,NA,5,5,0,3
"4026",621637101,NA,0,"Contract",50000,5,NA,NA,NA,5,5,5,78,1,10,9,8,2,"新型农村",1,5,5,NA,NA,NA,5,5,1,0
"4027",621637104,NA,1,"Dispatch",48400,1,NA,300,1500,5,4,4,78,4,5,8,6,1,"新型农村",1,1,5,1,6,NA,5,5,0,7
"4028",621638103,NA,1,"Contract",34600,5,NA,NA,500,5,4,3,79,3,5,7,9,2,"新型农村",1,5,3,1,4,NA,5,5,0,1
"4029",621640101,NA,0,"Contract",30000,5,NA,NA,NA,5,2,2,78,5,10,9,10,2,"城镇居民",1,1,5,3,6,NA,5,5,0,1
"4030",621640102,NA,1,"Dispatch",50000,5,NA,0,NA,5,4,4,79,3,8,7,9,2,"新型农村",1,5,3,7,NA,NA,5,5,0,0
"4031",621642102,NA,0,"Dispatch",42000,5,NA,NA,NA,5,4,4,79,0,10,10,5,2,"新型农村",5,5,1,NA,NA,NA,NA,5,3,NA
"4032",621643102,NA,1,"Contract",36000,5,NA,NA,NA,5,4,4,79,3,10,5,10,2,"新型农村",1,5,3,1,NA,NA,5,5,7,7
"4033",621644103,NA,1,"Dispatch",60000,5,NA,NA,NA,5,4,4,79,4,10,8,10,2,"新型农村",1,5,5,1,4,4,5,5,0,1
"4034",621644601,NA,0,"Contract",33000,5,NA,NA,NA,5,3,4,1,3,8,7,8,2,"新型农村",1,5,5,NA,4,NA,5,5,2,7
"4035",621645101,NA,0,"Contract",22000,5,NA,230,NA,5,4,4,79,5,8,8,8,2,"新型农村",5,5,3,NA,NA,NA,NA,5,2,NA
"4036",621646105,NA,0,"Contract",36000,5,NA,0,NA,5,4,3,78,4,8,7,8,2,"补充医疗",1,1,4,1,4,NA,5,5,4,7
"4037",621658101,NA,0,"Contract",30000,5,NA,320,NA,5,2,4,78,5,7,7,6,4,"城镇治疗",1,1,5,1,7,NA,1,1,0,5
"4038",621660101,NA,1,"Contract",30000,5,NA,NA,800,5,4,3,78,5,7,8,7,4,"城镇居民",1,5,4,7,NA,NA,5,5,7,3
"4039",621661101,NA,0,"Contract",36000,5,NA,570,NA,5,1,2,78,0,8,5,8,2,"城镇治疗",1,1,5,1,NA,NA,5,NA,0,3
"4040",621663101,NA,1,"Contract",20000,1,150,1300,NA,1,1,3,78,3,6,8,5,2,"城镇治疗",1,5,2,1,NA,NA,5,5,7,0
"4041",621663103,NA,0,"Contract",3000,5,NA,500,NA,5,2,4,78,10,5,6,5,1,"城镇治疗",1,1,5,1,7,2,5,5,7,0
"4042",621665103,NA,1,"Contract",53000,1,NA,400,NA,5,4,4,78,0,10,7,8,2,"城镇治疗",1,1,5,1,6,NA,5,5,3,6
"4043",621665431,NA,0,"Contract",72000,1,NA,200,NA,1,4,4,78,3,5,7,4,2,"城镇治疗",1,1,5,1,6,NA,5,5,7,7
"4044",621668102,NA,1,"Contract",24000,1,NA,300,NA,1,1,4,78,5,8,8,8,2,"城镇治疗",1,5,3,7,NA,NA,5,5,5,5
"4045",621670101,NA,1,"Contract",26000,1,NA,350,NA,1,1,2,78,0,10,10,10,2,"城镇治疗",1,5,2,7,NA,NA,5,NA,0,0
