"","pid","age","gender","dispatch","qg12","qg10","qg1001","qg901","qg702","qn4003","qg401","qg406","qg15","qn10025","qn6011","qn6014","qn6018","qea0","qp605","qu201","qu202","qu802","qu702","w01","kwa2_b_1","qn203","qn4001","qn201_b_1","qn202","qp605"
"3157",441986104,27,1,"Dispatch",40000,1,NA,NA,NA,5,4,4,78,8,9,7,8,2,"新型农村",1,5,5,1,5,1,5,5,0,2,"新型农村"
"3158",441986601,29,0,"Dispatch",NA,NA,NA,NA,NA,5,4,4,78,5,10,9,8,2,"新型农村",1,5,5,NA,4,NA,5,5,0,0,"新型农村"
"3159",441995102,64,1,"Contract",12000,5,NA,NA,NA,5,4,4,79,8,8,8,8,2,"新型农村",1,5,5,1,NA,NA,5,NA,7,7,"新型农村"
"3160",442001107,26,1,"Contract",1e+05,1,700,250,4000,1,2,2,78,8,8,8,8,2,"城镇治疗",1,5,5,1,7,NA,5,5,0,1,"城镇治疗"
"3161",442007101,24,0,"Dispatch",80000,1,500,2000,5000,5,2,3,78,0,6,10,10,1,"公费治疗",5,5,5,NA,6,NA,NA,5,0,NA,"公费治疗"
"3162",448810433,30,1,"Dispatch",4500,1,300,NA,NA,5,3,3,78,5,7,10,7,2,"城镇治疗",1,5,5,7,4,NA,5,5,0,0,"城镇治疗"
"3163",450022103,21,1,"Contract",NA,5,NA,NA,1000,5,3,3,79,1,10,5,5,1,NA,1,5,5,1,3,NA,5,5,0,0,NA
"3164",450026101,50,0,"Contract",30000,5,NA,NA,NA,5,2,5,NA,5,NA,10,NA,2,"一无所有",5,5,1,NA,NA,NA,NA,5,0,NA,"一无所有"
"3165",450030103,32,1,"Dispatch",40000,5,NA,17,NA,5,3,3,79,0,10,2,5,2,"新型农村",1,5,5,7,4,NA,5,5,7,7,"新型农村"
"3166",450030104,31,0,"Dispatch",20000,5,NA,889,200,5,3,2,3,3,6,5,5,2,"新型农村",1,5,3,7,4,NA,5,5,2,7,"新型农村"
"3167",450038102,39,1,"Dispatch",72000,1,150,500,NA,5,3,3,2,2,5,3,5,2,"补充医疗",1,5,3,1,3,NA,5,5,0,0,"补充医疗"
"3168",450040104,30,0,"Contract",19800,5,NA,NA,500,5,3,4,79,6,5,9,10,2,"新型农村",1,1,4,2,5,NA,5,5,0,0,"新型农村"
"3169",450041103,31,1,"Contract",36000,5,NA,NA,NA,5,4,4,79,8,6,8,6,2,"新型农村",1,5,3,4,4,NA,5,5,0,7,"新型农村"
"3170",450042101,42,0,"Dispatch",13200,5,NA,NA,NA,5,2,2,78,4,1,8,10,2,"新型农村",5,1,5,1,5,1,5,5,2,3,"新型农村"
"3171",450051104,38,0,"Contract",30000,5,NA,NA,NA,5,4,3,79,2,9,8,8,2,"城镇居民",1,5,5,7,4,4,5,5,0,3,"城镇居民"
"3172",450087101,59,1,"Dispatch",11000,NA,NA,NA,NA,5,5,4,NA,5,2,10,5,2,"新型农村",5,5,1,NA,NA,NA,NA,5,7,NA,"新型农村"
"3173",450098102,39,0,"Dispatch",20000,5,NA,298,NA,5,4,5,78,8,10,5,10,2,"新型农村",5,5,1,NA,4,NA,NA,5,0,NA,"新型农村"
"3174",450111102,27,1,"Contract",110000,5,NA,230,NA,5,4,4,78,5,6,8,7,1,"城镇治疗",1,1,5,1,6,NA,5,5,0,2,"城镇治疗"
"3175",450119581,35,0,"Contract",4500,5,NA,400,NA,5,1,2,79,2,9,8,7,2,"城镇治疗",1,1,4,7,5,NA,5,5,7,7,"城镇治疗"
"3176",450122102,50,1,"Contract",24000,1,NA,380,NA,1,4,4,79,8,3,8,2,4,"公费治疗",1,5,2,1,NA,NA,5,5,0,0,"公费治疗"
"3177",450132103,33,0,"Contract",50000,5,NA,NA,NA,5,5,5,78,3,5,5,5,2,"一无所有",1,1,5,1,6,77,5,5,2,3,"一无所有"
"3178",450132104,31,1,"Contract",40000,1,200,250,NA,1,4,4,79,6,1,5,1,2,"城镇治疗",1,1,4,2,5,1,5,5,7,7,"城镇治疗"
"3179",450132551,28,0,"Contract",NA,NA,NA,NA,NA,5,4,4,1,6,8,7,6,2,"新型农村",1,1,5,NA,4,NA,5,5,7,7,"新型农村"
"3180",450135551,28,0,"Contract",NA,NA,NA,NA,NA,5,4,4,78,8,7,6,3,2,"新型农村",1,1,4,NA,5,NA,5,5,2,7,"新型农村"
"3181",450137103,44,0,"Contract",18000,5,NA,300,NA,1,2,4,78,5,8,5,8,2,"公费治疗",1,5,4,7,5,NA,5,5,7,3,"公费治疗"
"3182",450139101,56,1,"Dispatch",19200,5,NA,300,NA,1,3,3,79,5,5,5,5,2,"一无所有",5,5,3,NA,NA,NA,NA,5,5,NA,"一无所有"
"3183",450140104,24,1,"Contract",40000,5,NA,150,NA,5,4,5,78,10,5,6,5,1,"一无所有",1,5,5,7,3,NA,5,5,0,0,"一无所有"
"3184",450153105,22,1,"Contract",35000,1,NA,272,1500,5,4,2,2,5,9,5,5,1,"新型农村",1,1,3,3,5,NA,5,5,7,7,"新型农村"
"3185",450156103,26,0,"Dispatch",9500,1,0,257,NA,5,2,4,78,6,8,8,9,1,"新型农村",1,5,5,7,4,NA,1,5,0,4,"新型农村"
"3186",450163501,25,0,"Contract",12300,5,NA,228,NA,5,2,3,79,5,6,3,6,2,"新型农村",1,5,3,4,4,NA,5,5,2,2,"新型农村"
"3187",450168601,32,0,"Contract",15000,5,NA,1000,NA,5,2,3,79,2,10,9,9,2,"新型农村",1,5,4,2,6,NA,5,5,0,0,"新型农村"
"3188",450169103,20,0,"Contract",80000,5,NA,300,NA,5,4,4,78,3,4,6,7,1,"新型农村",1,5,3,3,4,NA,5,NA,0,0,"新型农村"
"3189",450170103,35,1,"Dispatch",30000,5,NA,NA,NA,5,3,3,79,5,5,5,5,2,"新型农村",5,5,3,NA,4,NA,NA,5,0,NA,"新型农村"
"3190",450170431,34,0,"Contract",25000,5,NA,NA,NA,5,3,3,79,5,3,6,6,2,"新型农村",5,5,3,NA,3,NA,NA,5,2,NA,"新型农村"
"3191",450172101,37,1,"Contract",50000,1,600,1200,NA,1,3,4,78,5,7,5,5,2,"城镇治疗",1,1,4,3,7,77,5,5,0,7,"城镇治疗"
"3192",450172104,36,0,"Dispatch",40000,NA,NA,NA,NA,5,5,4,NA,3,8,6,5,2,"新型农村",1,5,5,3,4,NA,5,5,0,0,"新型农村"
"3193",450174103,35,1,"Contract",60000,5,NA,NA,NA,5,4,4,79,5,2,5,4,2,"新型农村",1,1,3,1,6,NA,5,5,0,7,"新型农村"
"3194",450175101,68,1,"Contract",27810,5,NA,NA,NA,5,5,5,79,5,5,8,5,2,"新型农村",5,5,1,NA,NA,NA,NA,5,0,NA,"新型农村"
"3195",450175601,27,0,"Contract",48000,5,NA,300,NA,5,4,5,1,0,10,10,10,2,"新型农村",1,5,5,1,5,NA,5,5,0,0,"新型农村"
"3196",450181101,46,1,"Contract",50000,1,490,1490,NA,1,3,3,79,4,6,6,8,2,"城镇治疗",1,5,5,1,NA,NA,5,NA,0,5,"城镇治疗"
"3197",450189432,33,0,"Contract",NA,NA,NA,NA,NA,5,1,3,78,3,8,8,8,2,"新型农村",1,5,5,NA,5,NA,5,5,0,1,"新型农村"
"3198",450195101,45,0,"Contract",30000,5,NA,NA,NA,5,3,4,79,5,5,6,5,2,"新型农村",1,1,5,2,NA,NA,5,5,0,7,"新型农村"
"3199",450197104,25,0,"Contract",0,5,NA,NA,NA,5,2,3,79,8,5,5,5,2,"新型农村",1,1,5,7,5,NA,5,5,7,7,"新型农村"
"3200",450199101,50,1,"Dispatch",1200,5,NA,NA,NA,5,2,3,79,7,9,8,8,2,"新型农村",1,5,5,1,NA,NA,5,5,7,7,"新型农村"
"3201",450199105,24,0,"Contract",4200,1,NA,1230,NA,1,4,4,78,5,6,8,7,1,"一无所有",1,1,4,1,6,NA,5,5,0,7,"一无所有"
"3202",450206110,37,0,"Contract",48000,5,NA,NA,NA,5,4,4,78,7,10,6,6,2,"新型农村",1,5,4,7,4,NA,5,5,0,3,"新型农村"
"3203",450210104,21,0,"Contract",31200,5,NA,NA,NA,5,4,4,79,8,3,3,5,1,"新型农村",1,5,4,7,4,NA,5,5,0,0,"新型农村"
"3204",450220102,50,1,"Contract",38400,5,NA,0,NA,5,3,3,79,5,8,5,5,2,"城镇治疗",1,5,5,1,NA,NA,5,5,0,7,"城镇治疗"
"3205",450220104,26,1,"Contract",48000,5,NA,260,NA,5,2,2,78,4,4,2,5,1,"新型农村",1,5,4,7,4,NA,5,5,2,1,"新型农村"
"3206",450230102,40,0,"Contract",83996,1,596,NA,NA,1,4,4,78,9,4,7,3,2,"城镇治疗",1,1,4,1,6,NA,5,NA,0,2,"城镇治疗"
"3207",450233101,41,1,"Dispatch",34400,5,NA,300,NA,5,3,4,78,6,5,5,5,2,"城镇治疗",1,1,5,3,5,NA,5,5,0,7,"城镇治疗"
"3208",450234101,46,1,"Contract",42504,1,415,420,2200,1,3,3,78,4,5,5,5,2,"城镇治疗",1,5,4,7,NA,NA,5,5,2,7,"城镇治疗"
"3209",450234105,45,0,"Dispatch",17200,5,NA,NA,400,5,2,3,78,8,7,8,9,2,"城镇治疗",5,5,5,NA,NA,NA,NA,5,2,NA,"城镇治疗"
"3210",450234106,45,0,"Dispatch",21600,1,422,786,NA,5,3,4,78,7,2,8,3,2,"城镇治疗",1,1,3,7,NA,NA,5,5,2,3,"城镇治疗"
"3211",450250102,48,1,"Dispatch",31500,1,300,1000,NA,5,4,4,78,5,8,5,8,2,"城镇治疗",1,5,3,7,NA,NA,5,NA,7,0,"城镇治疗"
"3212",450250103,48,0,"Dispatch",8000,5,NA,0,NA,5,2,4,78,5,7,6,6,2,"城镇居民",1,1,4,NA,NA,NA,5,5,3,2,"城镇居民"
"3213",450273105,20,1,"Contract",2800,5,NA,64,100,5,4,4,78,10,6,6,7,1,"新型农村",1,5,5,NA,5,1,5,5,0,7,"新型农村"
"3214",450325103,20,1,"Dispatch",4600,1,NA,NA,NA,5,5,5,78,7,5,7,10,1,"新型农村",1,1,5,1,6,1,5,5,2,2,"新型农村"
"3215",450346101,53,1,"Dispatch",20000,5,NA,NA,NA,5,3,3,79,5,2,5,5,2,"新型农村",5,5,1,NA,NA,NA,NA,NA,0,NA,"新型农村"
"3216",450350104,26,1,"Contract",35000,5,NA,300,1000,5,4,4,2,5,8,10,10,1,"城镇治疗",1,1,3,1,6,77,5,NA,3,3,"城镇治疗"
"3217",450356106,21,0,"Dispatch",24000,5,NA,NA,NA,5,4,5,1,4,8,8,7,1,"新型农村",1,1,2,1,5,NA,5,1,0,7,"新型农村"
"3218",450361104,20,0,"Dispatch",20000,5,NA,NA,NA,5,3,3,2,5,5,5,8,1,"新型农村",5,5,5,NA,4,NA,NA,5,0,NA,"新型农村"
"3219",455333601,32,1,"Contract",60000,5,NA,550,NA,5,2,3,78,2,10,8,5,2,"新型农村",5,1,4,1,7,NA,5,5,7,7,"新型农村"
"3220",458481431,32,0,"Contract",60000,5,NA,600,NA,1,4,4,2,6,10,8,8,2,"城镇治疗",1,5,5,1,6,NA,5,5,2,3,"城镇治疗"
"3221",471232434,31,1,"Dispatch",36000,5,NA,NA,300,5,4,3,79,2,10,5,5,2,"新型农村",1,5,1,7,4,NA,5,5,5,7,"新型农村"
"3222",491399431,35,1,"Contract",150000,1,1900,1650,NA,5,4,4,78,6,8,7,9,2,"城镇治疗",1,1,5,1,8,NA,5,5,2,7,"城镇治疗"
"3223",500003101,55,1,"Contract",50000,1,500,1000,NA,1,4,4,78,6,5,5,6,2,"城镇治疗",1,5,3,1,NA,NA,5,5,7,3,"城镇治疗"
"3224",500005101,35,1,"Contract",150000,1,1400,2500,7000,1,5,5,2,7,5,6,7,2,"城镇治疗",1,1,5,1,7,77,5,1,4,7,"城镇治疗"
"3225",500012551,32,0,"Dispatch",35000,1,NA,NA,NA,5,4,4,78,5,10,9,9,2,"城镇治疗",1,1,5,1,6,NA,5,5,2,7,"城镇治疗"
"3226",500023103,42,1,"Contract",36000,5,NA,450,NA,1,2,3,78,2,9,10,8,4,"城镇治疗",1,1,4,2,4,NA,5,5,0,7,"城镇治疗"
"3227",500036101,44,0,"Dispatch",72000,1,300,NA,NA,5,3,4,78,7,6,6,6,2,"城镇治疗",1,1,4,7,6,NA,5,5,2,7,"城镇治疗"
"3228",500141104,21,0,"Contract",NA,NA,NA,NA,NA,5,4,4,79,8,NA,7,8,2,"新型农村",1,1,5,NA,4,NA,5,NA,0,7,"新型农村"
"3229",500143103,46,1,"Contract",60000,5,NA,400,16,5,4,4,79,4,10,6,10,2,"补充医疗",1,5,5,6,NA,NA,5,NA,0,0,"补充医疗"
"3230",500150104,21,0,"Contract",50000,5,NA,500,NA,5,4,5,79,5,6,6,6,1,"新型农村",1,1,5,7,5,NA,5,NA,0,2,"新型农村"
"3231",500157103,30,1,"Dispatch",40000,5,NA,NA,NA,5,4,4,78,4,4,5,4,2,"一无所有",1,5,4,5,4,2,5,5,1,7,"一无所有"
"3232",500157431,28,0,"Contract",50000,1,0,0,NA,1,3,3,79,6,7,7,7,2,"城镇治疗",1,1,5,6,5,NA,5,5,0,3,"城镇治疗"
"3233",500166103,49,1,"Contract",38000,5,NA,NA,NA,5,4,4,78,7,5,5,5,2,"新型农村",1,5,4,7,NA,NA,5,5,0,7,"新型农村"
"3234",500173103,31,1,"Contract",80000,5,NA,NA,NA,5,4,4,78,5,10,10,10,2,"新型农村",1,5,4,1,4,NA,5,5,0,7,"新型农村"
"3235",500175105,40,1,"Contract",25000,5,NA,NA,NA,5,5,5,79,8,2,5,6,2,"新型农村",5,5,5,NA,4,NA,NA,5,0,NA,"新型农村"
"3236",500176101,51,0,"Contract",30000,5,NA,200,NA,5,3,3,78,8,5,7,5,2,"城镇治疗",1,5,2,7,10,NA,5,5,0,0,"城镇治疗"
"3237",500176103,25,1,"Contract",63620,1,120,400,NA,1,4,4,78,10,5,3,3,1,"城镇治疗",1,1,4,7,5,NA,5,5,0,2,"城镇治疗"
"3238",500182103,39,1,"Contract",70000,5,NA,NA,NA,5,5,4,79,4,6,5,5,2,"新型农村",1,1,4,7,5,77,5,5,0,7,"新型农村"
"3239",500187104,44,1,"Contract",4200,1,83,240,NA,5,4,4,78,10,5,8,0,2,"城镇治疗",1,5,5,4,3,NA,5,5,5,5,"城镇治疗"
"3240",500191104,29,1,"Contract",40000,5,NA,300,NA,5,3,3,78,1,9,8,9,1,"城镇治疗",1,1,3,1,5,NA,5,5,0,7,"城镇治疗"
"3241",500231103,43,1,"Contract",92400,1,530,85,400,1,5,5,2,10,1,10,5,2,"一无所有",1,1,5,1,7,NA,5,NA,7,7,"一无所有"
"3242",500231431,40,0,"Contract",15000,5,NA,480,NA,5,5,5,78,5,5,5,10,2,"新型农村",5,5,5,NA,4,NA,NA,5,2,NA,"新型农村"
"3243",500237101,54,1,"Contract",24000,5,NA,NA,NA,5,3,3,78,5,7,8,8,2,"新型农村",5,5,4,NA,NA,NA,NA,5,3,NA,"新型农村"
"3244",500238105,39,0,"Contract",NA,NA,NA,NA,NA,5,3,5,78,5,5,5,6,2,"新型农村",5,5,3,NA,4,NA,NA,5,0,NA,"新型农村"
"3245",500243101,36,0,"Contract",30000,1,65,295,NA,1,4,4,78,8,3,5,0,2,"新型农村",1,5,4,7,4,1,5,5,0,0,"新型农村"
"3246",500251104,31,1,"Contract",50000,1,125,270,NA,5,4,4,2,5,1,5,10,2,"城镇治疗",1,1,3,1,4,NA,5,5,2,7,"城镇治疗"
"3247",500251105,26,0,"Dispatch",40000,1,102,480,NA,5,2,4,1,6,9,8,7,2,"城镇治疗",5,5,4,NA,6,NA,NA,5,0,NA,"城镇治疗"
"3248",500255104,29,0,"Contract",NA,NA,NA,NA,NA,5,4,4,78,2,10,8,8,2,"新型农村",1,5,5,NA,4,NA,5,5,1,7,"新型农村"
"3249",500256101,44,0,"Contract",34000,5,NA,300,300,5,4,4,78,6,6,8,5,2,"新型农村",1,5,4,3,6,NA,5,NA,7,7,"新型农村"
"3250",500261531,33,0,"Contract",17700,5,NA,NA,NA,5,4,4,79,7,6,5,5,2,"新型农村",1,5,4,NA,5,NA,5,5,3,7,"新型农村"
"3251",500261553,39,1,"Contract",60000,5,NA,370,NA,5,4,5,79,4,3,2,2,2,"城镇治疗",1,5,5,1,4,NA,5,5,0,7,"城镇治疗"
"3252",500262102,53,0,"Contract",27000,5,NA,NA,NA,5,4,3,79,5,9,8,8,2,"新型农村",5,5,3,NA,NA,NA,NA,5,2,NA,"新型农村"
"3253",500262103,29,1,"Dispatch",12000,5,NA,450,NA,5,4,4,1,5,10,8,7,1,"新型农村",1,5,5,1,5,NA,1,5,0,2,"新型农村"
"3254",500263102,49,1,"Dispatch",31200,5,NA,368,NA,5,4,4,79,10,3,4,4,2,"城镇治疗",1,5,4,1,NA,NA,5,NA,1,2,"城镇治疗"
"3255",500264102,45,1,"Contract",40800,5,NA,300,600,5,4,3,79,8,2,4,3,2,"公费治疗",1,5,4,2,NA,NA,5,5,5,3,"公费治疗"
"3256",500264104,24,0,"Contract",50000,5,NA,NA,1000,5,4,4,3,6,6,6,6,2,"新型农村",1,1,5,4,5,NA,5,5,0,7,"新型农村"
"3257",500265101,46,0,"Contract",25000,5,NA,NA,NA,1,4,4,79,5,5,7,3,3,"城镇治疗",1,5,4,1,NA,NA,5,5,2,4,"城镇治疗"
"3258",500271101,57,1,"Dispatch",40000,5,NA,NA,350,5,4,4,79,3,7,5,6,2,"公费治疗",5,5,5,NA,NA,NA,NA,5,4,NA,"公费治疗"
"3259",500271103,32,1,"Dispatch",60000,5,NA,280,NA,5,4,3,78,0,10,10,10,2,"城镇治疗",1,5,5,1,4,NA,1,5,0,7,"城镇治疗"
"3260",500272102,35,1,"Contract",41800,5,NA,0,NA,5,4,4,78,5,5,8,5,2,"新型农村",1,5,3,7,4,NA,5,5,7,3,"新型农村"
"3261",500286106,24,1,"Dispatch",63640,5,NA,342,3000,5,4,4,79,5,5,5,5,1,"补充医疗",1,1,1,1,3,NA,5,5,0,0,"补充医疗"
"3262",500315101,25,1,"Contract",61332,1,10,883,NA,1,2,3,2,4,10,7,8,3,"城镇治疗",1,1,5,1,5,NA,5,5,7,7,"城镇治疗"
"3263",500319101,31,0,"Contract",54000,5,NA,380,900,5,3,3,78,5,8,5,8,2,"城镇治疗",1,1,5,1,5,NA,5,5,0,7,"城镇治疗"
"3264",500319102,37,1,"Contract",58200,1,370,700,10000,5,2,4,1,3,10,8,8,2,"城镇治疗",1,1,4,1,6,NA,5,5,0,3,"城镇治疗"
"3265",500366103,28,0,"Contract",80000,5,NA,330,1500,1,4,4,1,10,10,8,8,1,"城镇治疗",1,1,5,1,6,NA,5,5,1,7,"城镇治疗"
"3266",500368102,58,1,"Contract",10000,5,NA,NA,NA,5,2,5,78,1,9,6,7,2,"新型农村",5,5,2,NA,4,1,NA,5,7,NA,"新型农村"
"3267",500369103,24,0,"Contract",80000,1,500,500,NA,5,4,4,78,6,8,7,7,2,"城镇居民",1,1,5,2,7,NA,5,5,1,7,"城镇居民"
"3268",500375104,26,1,"Dispatch",15000,1,100,100,NA,5,3,4,78,6,8,7,7,2,"新型农村",1,1,5,2,4,NA,5,5,0,7,"新型农村"
"3269",500376102,50,1,"Dispatch",12480,1,200,300,NA,1,4,4,78,8,2,6,5,2,"城镇居民",1,1,4,3,NA,NA,5,NA,7,7,"城镇居民"
"3270",500376103,28,0,"Contract",90000,1,500,1000,NA,5,5,4,78,7,1,5,4,2,"城镇治疗",1,1,4,3,7,77,5,NA,2,4,"城镇治疗"
"3271",503380601,31,0,"Contract",24000,1,720,716,200,5,4,4,2,5,9,9,10,2,"城镇治疗",1,1,5,1,7,NA,5,5,1,7,"城镇治疗"
"3272",503745601,31,1,"Contract",60000,5,NA,300,NA,5,4,4,79,8,6,NA,8,2,"城镇治疗",1,1,3,1,7,NA,5,5,0,0,"城镇治疗"
"3273",504474601,35,1,"Contract",1e+05,5,NA,NA,NA,5,4,5,NA,5,10,10,1,2,"新型农村",1,1,5,1,6,NA,5,5,0,7,"新型农村"
"3274",510018101,48,1,"Contract",NA,NA,NA,NA,NA,5,3,3,78,6,5,5,2,2,"城镇居民",1,1,5,NA,NA,NA,5,5,7,7,"城镇居民"
"3275",510018501,48,0,"Contract",NA,NA,NA,NA,NA,5,3,3,78,1,10,10,8,2,"新型农村",1,5,4,NA,NA,NA,1,5,7,7,"新型农村"
"3276",510039102,47,1,"Contract",6000,5,NA,240,NA,5,2,4,79,3,7,5,3,2,NA,5,5,2,NA,NA,NA,NA,5,7,NA,NA
"3277",510047101,45,0,"Contract",36000,5,NA,NA,NA,5,4,3,78,3,10,10,9,2,"一无所有",5,5,4,NA,NA,NA,NA,5,1,NA,"一无所有"
"3278",510048103,37,0,"Contract",35000,5,NA,260,NA,1,4,4,78,1,10,8,7,2,"城镇治疗",1,1,5,2,5,NA,5,5,0,0,"城镇治疗"
"3279",510061104,31,0,"Dispatch",15300,1,0,360,NA,5,4,4,3,8,8,8,10,2,"城镇治疗",1,5,5,7,4,NA,5,5,0,0,"城镇治疗"
"3280",510067103,56,1,"Dispatch",76000,1,1200,280,NA,1,4,4,78,3,3,8,3,2,"城镇治疗",1,1,3,1,NA,NA,5,5,7,7,"城镇治疗"
"3281",510068101,38,1,"Dispatch",60000,1,270,700,1000,5,2,2,79,6,8,8,9,2,"城镇治疗",1,5,5,1,4,NA,5,5,3,4,"城镇治疗"
"3282",510068102,33,0,"Dispatch",28800,1,201,NA,NA,5,3,4,78,4,8,6,5,2,"城镇治疗",1,5,5,1,4,NA,5,5,1,7,"城镇治疗"
"3283",510074101,42,0,"Contract",20000,5,NA,267,NA,5,3,4,79,5,5,5,5,2,"新型农村",5,5,3,NA,4,NA,NA,5,7,NA,"新型农村"
"3284",510080102,46,0,"Dispatch",15000,5,NA,100,NA,5,4,5,79,7,5,7,7,2,"城镇治疗",1,1,4,2,NA,NA,5,5,7,0,"城镇治疗"
"3285",510080103,24,0,"Dispatch",13770,5,NA,300,NA,1,2,3,78,7,7,6,7,1,"城镇治疗",1,5,5,1,6,1,5,5,7,7,"城镇治疗"
"3286",510091101,45,1,"Dispatch",30000,5,NA,270,NA,5,4,3,78,5,7,5,7,2,"城镇治疗",1,5,3,7,NA,NA,5,NA,7,7,"城镇治疗"
"3287",510091102,43,0,"Dispatch",20400,1,318,NA,NA,1,3,5,78,5,3,5,4,2,"城镇治疗",1,1,5,1,5,NA,5,NA,2,0,"城镇治疗"
"3288",510093105,25,1,"Contract",24000,5,NA,0,NA,5,4,3,78,5,10,8,4,2,"新型农村",1,5,5,2,5,NA,5,5,2,0,"新型农村"
"3289",510095103,24,0,"Contract",2000,5,NA,NA,NA,5,3,3,78,3,10,8,8,1,"一无所有",1,1,3,1,7,77,5,5,0,2,"一无所有"
"3290",510096103,35,0,"Contract",60000,5,NA,NA,NA,5,4,4,78,4,4,7,7,2,"新型农村",1,5,5,7,4,NA,5,5,0,3,"新型农村"
"3291",510104104,41,0,"Contract",24000,1,80,NA,NA,5,4,5,79,3,8,6,6,2,"新型农村",1,5,5,1,5,NA,5,5,0,7,"新型农村"
"3292",510120105,30,0,"Contract",NA,NA,NA,NA,NA,5,4,3,78,3,8,8,4,2,"一无所有",1,5,3,NA,4,NA,5,5,0,7,"一无所有"
"3293",510121104,38,0,"Contract",36000,1,275,375,NA,5,4,4,78,NA,5,8,6,2,"城镇治疗",5,5,5,NA,6,NA,NA,5,7,NA,"城镇治疗"
"3294",510126105,22,0,"Contract",0,5,NA,0,NA,5,3,4,78,5,7,7,9,1,"一无所有",1,1,4,1,7,4,5,5,0,7,"一无所有"
"3295",510128103,26,1,"Contract",110000,1,1100,500,NA,1,4,5,2,5,5,8,8,2,"城镇治疗",1,1,5,1,7,77,5,5,1,7,"城镇治疗"
"3296",510132101,52,0,"Contract",NA,NA,NA,NA,NA,5,4,4,78,8,9,8,9,4,"城镇居民",5,5,1,NA,NA,NA,NA,5,3,NA,"城镇居民"
"3297",510133102,29,0,"Contract",61500,1,120,240,1500,5,4,4,79,6,6,6,8,2,"城镇治疗",1,1,5,NA,7,NA,5,NA,0,7,"城镇治疗"
"3298",510138101,43,1,"Contract",23000,5,NA,NA,NA,5,4,4,2,7,10,8,5,2,"城镇居民",1,5,2,3,5,NA,5,5,4,7,"城镇居民"
"3299",510141101,55,1,"Contract",65000,1,950,NA,NA,1,2,4,78,3,8,8,2,2,"城镇治疗",1,1,5,3,NA,NA,5,5,2,7,"城镇治疗"
"3300",510141102,50,0,"Contract",60000,1,940,NA,NA,1,2,4,78,1,10,9,9,2,"城镇治疗",1,5,4,2,NA,NA,5,5,0,7,"城镇治疗"
"3301",510145102,44,1,"Contract",110000,1,930,500,NA,1,3,3,78,7,8,6,6,2,"城镇治疗",1,1,5,1,6,NA,5,NA,7,7,"城镇治疗"
"3302",510158101,33,1,"Dispatch",10000,1,400,400,NA,5,5,5,78,2,8,7,10,2,"城镇治疗",1,1,5,1,7,77,1,5,0,7,"城镇治疗"
"3303",510160103,22,1,"Contract",40000,5,NA,200,NA,5,3,4,1,8,5,5,5,1,"新型农村",1,5,4,7,5,NA,5,5,0,3,"新型农村"
"3304",510161101,49,1,"Contract",12000,5,NA,NA,NA,5,3,4,79,3,8,5,5,2,"新型农村",1,5,3,7,NA,NA,5,5,3,6,"新型农村"
"3305",510161103,25,0,"Contract",42000,1,200,345,NA,5,3,4,78,2,7,7,7,2,"城镇治疗",1,1,5,1,5,NA,5,5,3,7,"城镇治疗"
"3306",510161551,28,1,"Contract",60000,1,200,245,NA,5,4,4,78,6,5,6,7,2,"城镇治疗",1,1,4,2,5,NA,1,5,3,3,"城镇治疗"
"3307",510167102,54,0,"Dispatch",25000,5,NA,NA,NA,5,4,4,79,2,9,7,2,2,"新型农村",1,5,2,7,NA,NA,5,5,3,0,"新型农村"
"3308",510172103,30,1,"Contract",50000,5,NA,NA,NA,5,4,2,79,5,5,6,5,2,"新型农村",1,1,5,NA,5,NA,5,5,0,2,"新型农村"
"3309",510172601,29,0,"Contract",12000,5,NA,245,NA,5,4,4,78,5,9,6,6,2,"城镇治疗",1,1,4,7,5,NA,5,5,0,7,"城镇治疗"
"3310",510176101,54,1,"Contract",16560,5,NA,254,NA,5,4,4,79,5,5,5,4,2,"城镇治疗",5,5,1,NA,NA,NA,NA,5,7,NA,"城镇治疗"
"3311",510180102,58,1,"Contract",38000,5,NA,NA,1700,5,4,4,78,4,7,3,3,2,"新型农村",5,5,1,NA,NA,NA,NA,5,7,NA,"新型农村"
"3312",510183551,32,1,"Contract",50000,5,NA,NA,NA,5,3,2,79,2,10,6,7,2,"一无所有",1,5,5,7,4,NA,5,5,0,7,"一无所有"
"3313",510186103,29,1,"Contract",60000,1,500,400,NA,5,2,4,2,1,8,4,7,2,"城镇治疗",1,1,5,2,4,NA,5,5,2,2,"城镇治疗"
"3314",510189104,27,1,"Contract",70000,1,500,900,NA,1,4,4,2,3,7,6,6,1,"城镇治疗",1,1,3,3,7,NA,5,5,0,7,"城镇治疗"
"3315",510199101,56,1,"Contract",35000,5,NA,NA,NA,5,3,4,79,3,5,8,3,2,"新型农村",5,5,1,NA,NA,NA,NA,5,3,NA,"新型农村"
"3316",510202103,40,1,"Contract",35000,5,NA,300,1000,1,4,4,1,4,6,5,5,4,"城镇治疗",1,1,5,1,3,NA,5,5,7,7,"城镇治疗"
"3317",510206103,57,1,"Dispatch",15000,5,NA,254,1000,5,2,3,79,3,8,8,6,2,"城镇治疗",5,5,1,NA,NA,NA,NA,5,7,NA,"城镇治疗"
"3318",510208103,38,1,"Contract",40000,1,87,187,NA,5,4,4,2,5,9,5,8,2,"城镇治疗",1,5,5,1,6,NA,5,5,3,7,"城镇治疗"
